"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0002718","regulation of cytokine production involved in immune response","29/2331","83/17913",2.70694749443871e-07,1.48178936133971e-05,1.29646314382213e-05,"NOD2/CD74/TBX21/JAK3/SEMA7A/IL1B/XCL1/HLA-F/CCR2/B2M/BST2/CD96/HLA-E/IL10/RSAD2/FCER1G/HLA-G/LILRB1/BCL10/DDX1/TGFB3/WNT5A/HMOX1/TRAF2/IL18R1/TNFRSF1B/SMAD7/TRPM4/PRKCZ",29
"BP","GO:0050671","positive regulation of lymphocyte proliferation","38/2331","125/17913",2.71518919281793e-07,1.48178936133971e-05,1.29646314382213e-05,"CD74/PTPRC/CD3E/HLA-DPA1/CD28/NCKAP1L/HLA-DPB1/IL1B/XCL1/CD6/CD274/CCR2/HAVCR2/ZAP70/IL6ST/EBI3/HLA-E/CD40/ICOSLG/CD1D/MPL/SPTA1/GPR183/TLR9/RIPK2/IL2/HHLA2/VAV3/CD276/TMIGD2/TACR1/LILRB2/STAT5B/AIF1/NCK1/EPO/HLA-DMB/IL12A",38
"BP","GO:1902105","regulation of leukocyte differentiation","65/2331","267/17913",3.0025134626077e-07,1.59101900180698e-05,1.39203151998507e-05,"IRF4/EVI2B/IRF1/RUNX3/CD74/IKZF3/PTPRC/GPR55/BTN2A2/CD27/CD28/NCKAP1L/TNFRSF18/TBX21/ADAM8/TESPA1/JAK3/LAG3/PTPN2/FCGR2B/CR1/CD83/CD2/CCR2/TOX/ZAP70/CD86/ZC3H12A/RASGRP1/TYROBP/HCLS1/IL4R/TLR9/FANCD2/IFNL1/RIPK2/CARTPT/HLA-G/LILRB1/CAMK4/ATP11C/IL2/INHBA/NFAM1/LYN/CTLA4/BMP4/IL27/HLA-DOA/MYB/LILRB2/STAT5B/SLAMF8/KLF10/SMAD7/CEBPB/LILRB4/CBFB/CCR1/MDK/SOCS5/LRRC17/PRKCZ/IL12A/XBP1",65
"BP","GO:0001909","leukocyte mediated cytotoxicity","32/2331","97/17913",3.0210066501533e-07,1.59101900180698e-05,1.39203151998507e-05,"SLAMF7/SLAMF6/CRTAM/PTPRC/SH2D1A/LAG3/SERPINB4/XCL1/FCGR2B/HLA-F/RAB27A/KLRK1/STAP1/ELANE/HAVCR2/B2M/UNC13D/HLA-E/RASGRP1/PRF1/TYROBP/HLA-G/LILRB1/IL18RAP/VAV1/ICAM1/GZMM/ITGAM/LYST/STAT5B/HPRT1/IL12A",32
"BP","GO:0032496","response to lipopolysaccharide","70/2331","295/17913",3.04655424929946e-07,1.59101900180698e-05,1.39203151998507e-05,"CXCL10/FASLG/IL24/NOD2/LTA/IRF8/PTPN22/CCR5/IL1B/GFI1/CASP1/PALM3/CD6/TNIP3/CSF2RB/KLRK1/STAP1/IRAK2/ELANE/HAVCR2/ACP5/CD96/BDKRB1/TNFAIP3/TICAM2/HCK/CD40/NFKB2/ZC3H12A/IL10/PTGER1/LITAF/HMGB2/TNFRSF11A/RIPK2/CCL2/LILRB1/BCL10/IL10RA/LYN/CX3CL1/WNT5A/MPO/IL12RB2/CASP3/ICAM1/C5AR1/CX3CR1/CD180/LILRB2/TNFRSF1B/PTAFR/CARD16/NFKBIB/CEBPB/MIR142/SCGB1A1/PTGER4/SBNO2/EPO/IDO1/GCH1/KCNJ8/NOS3/RELA/LDOC1/IL12A/CITED1/XBP1/LCN2",70
"BP","GO:0002292","T cell differentiation involved in immune response","25/2331","66/17913",3.05030789284338e-07,1.59101900180698e-05,1.39203151998507e-05,"IRF4/EOMES/LY9/SLAMF6/TBX21/JAK3/RELB/SPN/CD86/ZC3H12A/BATF/IL4R/GPR183/IFNL1/RIPK2/IL2/BCL3/IL27/MYB/IL18R1/STAT6/SMAD7/PTGER4/SOCS5/PRKCZ",25
"BP","GO:0043030","regulation of macrophage activation","25/2331","66/17913",3.05030789284338e-07,1.59101900180698e-05,1.39203151998507e-05,"CD74/PTPRC/ITGB2/CST7/FCGR2B/STAP1/BPI/HAVCR2/LRFN5/ZC3H12A/IL10/IL4R/SLC7A2/CEBPA/CX3CL1/MFHAS1/WNT5A/C1QA/C5AR1/MMP8/IL33/ITGAM/THBS1/MIR142/HSPD1",25
"BP","GO:0042088","T-helper 1 type immune response","19/2331","42/17913",3.10721739720056e-07,1.6064859069386e-05,1.40556399158684e-05,"JAK3/IL1B/XCL1/RELB/SPN/CCR2/HAVCR2/EBI3/IL18BP/IL4R/RIPK2/IL18RAP/BCL3/IL33/IL27/IL18R1/STAT6/SOCS5/IL12A",19
"BP","GO:0002698","negative regulation of immune effector process","36/2331","116/17913",3.1557625628375e-07,1.61739691698819e-05,1.41511037028292e-05,"MICB/PTPRC/TBX21/CD84/JAK3/SERPINB4/XCL1/FCGR2B/HLA-F/CR1/CCR2/HAVCR2/BST2/CD96/HLA-E/DHX58/C4BPA/ZC3H12A/IL10/NLRX1/A2M/IL4R/IFNL1/HLA-G/LILRB1/IL2/TGFB3/FOXF1/HMOX1/CD300A/IL33/HTRA1/SLAMF8/SMAD7/CD22/SOCS5",36
"BP","GO:1903038","negative regulation of leukocyte cell-cell adhesion","37/2331","121/17913",3.29572690800163e-07,1.67457020653117e-05,1.465133041951e-05,"IRF1/LAX1/TIGIT/RUNX3/CCL25/CD74/BTN2A2/PTPN22/TBX21/JAK3/LAG3/XCL1/PTPN2/FCGR2B/SPN/CD274/HAVCR2/ZC3H12A/IL10/IL4R/IFNL1/HLA-G/LILRB1/IL2/CTLA4/CASP3/PDE5A/BMP4/CD300A/LILRB2/SMAD7/CEBPB/SCGB1A1/CBFB/IDO1/MDK/SOCS5",37
"BP","GO:0032946","positive regulation of mononuclear cell proliferation","38/2331","126/17913",3.4050641910609e-07,1.71533746513786e-05,1.50080157193049e-05,"CD74/PTPRC/CD3E/HLA-DPA1/CD28/NCKAP1L/HLA-DPB1/IL1B/XCL1/CD6/CD274/CCR2/HAVCR2/ZAP70/IL6ST/EBI3/HLA-E/CD40/ICOSLG/CD1D/MPL/SPTA1/GPR183/TLR9/RIPK2/IL2/HHLA2/VAV3/CD276/TMIGD2/TACR1/LILRB2/STAT5B/AIF1/NCK1/EPO/HLA-DMB/IL12A",38
"BP","GO:0042093","T-helper cell differentiation","23/2331","58/17913",3.43589953419069e-07,1.71620269953559e-05,1.50155859214988e-05,"IRF4/LY9/SLAMF6/TBX21/JAK3/RELB/SPN/CD86/ZC3H12A/BATF/IL4R/GPR183/RIPK2/IL2/BCL3/IL27/MYB/IL18R1/STAT6/SMAD7/PTGER4/SOCS5/PRKCZ",23
"BP","GO:0001906","cell killing","44/2331","156/17913",3.48887865828641e-07,1.72802107663362e-05,1.51189885421894e-05,"CHGA/SLAMF7/SLAMF6/CRTAM/PTPRC/PGLYRP1/SH2D1A/HIST1H2BJ/LAG3/SERPINB4/XCL1/FCGR2B/HLA-F/RAB27A/KLRK1/STAP1/ELANE/HAVCR2/B2M/UNC13D/SEMG1/CAMP/HLA-E/RASGRP1/PRF1/TYROBP/DCD/HSP90AB1/HLA-G/LILRB1/IL18RAP/VAV1/GNLY/ICAM1/GZMM/ITGAM/LYST/KRT6A/APOL1/STAT5B/HIST1H2BK/HPRT1/DEFA6/IL12A",44
"BP","GO:0042092","type 2 immune response","17/2331","35/17913",3.67042053841586e-07,1.80278822111859e-05,1.57731493137713e-05,"NOD2/CD74/TBX21/XCL1/CCR2/CD86/IL10/BATF/IL4R/RSAD2/IFNL1/BCL3/IL33/STAT6/IDO1/SOCS5/PRKCZ",17
"BP","GO:0019882","antigen processing and presentation","56/2331","220/17913",4.20439942761061e-07,2.04799423358157e-05,1.79185322278072e-05,"HLA-DOB/TAP1/NOD2/IFI30/CD8A/CD74/HLA-DRB1/AP1S2/HLA-DPA1/HLA-DQB2/HLA-DRA/HLA-DPB1/CTSS/HLA-DQA1/LAG3/TAP2/HLA-B/FCGR2B/HLA-F/HLA-DMA/RAB27A/RELB/PSMB9/AP1S3/SNAP23/B2M/RFTN1/HLA-E/CLEC4M/CTSE/CD1D/HLA-A/PSMB8/RAB33A/HLA-G/HLA-DQB1/TAPBP/NCF1/HLA-C/NCF2/PSMB10/RACGAP1/ERAP1/PSME1/CLEC4A/ICAM1/HLA-DOA/DYNC1I1/LILRB2/HLA-DQA2/KIF3A/PSMA8/THBS1/RAB8B/HLA-DMB/HLA-DRB5",56
"BP","GO:0002228","natural killer cell mediated immunity","24/2331","63/17913",4.63266987916935e-07,2.23811116949378e-05,1.9581923846463e-05,"SLAMF7/SLAMF6/CRTAM/SH2D1A/LAG3/SERPINB4/KLRD1/HLA-F/RAB27A/KLRK1/HAVCR2/KLRC2/UNC13D/CD96/HLA-E/RASGRP1/HLA-G/LILRB1/IL18RAP/VAV1/LYST/STAT5B/SH2D1B/IL12A",24
"BP","GO:0050852","T cell receptor signaling pathway","48/2331","180/17913",6.49688137073556e-07,3.0908790689534e-05,2.70430528080344e-05,"TRAV29DV5/HLA-DRB1/PTPRC/SKAP1/CD3E/BTN2A2/HLA-DPA1/LCK/HLA-DQB2/HLA-DRA/PTPN22/HLA-DPB1/TESPA1/HLA-DQA1/CD3D/TRBC1/PRKD2/PTPN2/TXK/CD3G/PSMB9/ZAP70/THEMIS/RFTN1/CD247/LIME1/CACNB3/ZC3H12A/TRAT1/PSMB8/LCP2/BTN3A1/RIPK2/HLA-DQB1/GRAP2/BCL10/ITK/PSMB10/PSME1/CD300A/CSK/HLA-DQA2/PSMA8/NCK1/LILRB4/CACNA1F/RELA/HLA-DRB5",48
"BP","GO:0001910","regulation of leukocyte mediated cytotoxicity","24/2331","64/17913",6.50269773583681e-07,3.0908790689534e-05,2.70430528080344e-05,"SLAMF6/CRTAM/PTPRC/SH2D1A/LAG3/SERPINB4/XCL1/FCGR2B/HLA-F/KLRK1/STAP1/HAVCR2/B2M/HLA-E/RASGRP1/TYROBP/HLA-G/LILRB1/IL18RAP/VAV1/ICAM1/ITGAM/STAT5B/IL12A",24
"BP","GO:0001912","positive regulation of leukocyte mediated cytotoxicity","18/2331","40/17913",7.00741290004589e-07,3.28863200470419e-05,2.8773254140778e-05,"SLAMF6/CRTAM/PTPRC/SH2D1A/LAG3/XCL1/HLA-F/KLRK1/STAP1/B2M/HLA-E/RASGRP1/TYROBP/IL18RAP/VAV1/ITGAM/STAT5B/IL12A",18
"BP","GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response","23/2331","60/17913",7.03032970126786e-07,3.28863200470419e-05,2.8773254140778e-05,"IRF4/LY9/SLAMF6/TBX21/JAK3/RELB/SPN/CD86/ZC3H12A/BATF/IL4R/GPR183/RIPK2/IL2/BCL3/IL27/MYB/IL18R1/STAT6/SMAD7/PTGER4/SOCS5/PRKCZ",23
"BP","GO:0042035","regulation of cytokine biosynthetic process","34/2331","110/17913",7.38764721385517e-07,3.41289997670041e-05,2.98605128959965e-05,"IRF4/IRF1/PTPRC/CD3E/CD28/IL1B/LAG3/SPN/CCR2/ELANE/CD86/TLR7/EBI3/NMI/IL10/TYROBP/TLR9/LILRB1/BCL10/BCL3/EREG/INHBA/WNT5A/CD276/HMOX1/IL27/CX3CR1/UBE2J1/CARD9/STAT5B/PTAFR/THBS1/CEBPB/RELA",34
"BP","GO:0031341","regulation of cell killing","28/2331","82/17913",7.41179499520959e-07,3.41289997670041e-05,2.98605128959965e-05,"SLAMF6/CRTAM/PTPRC/PGLYRP1/SH2D1A/LAG3/SERPINB4/XCL1/FCGR2B/HLA-F/KLRK1/STAP1/HAVCR2/B2M/HLA-E/RASGRP1/PRF1/TYROBP/HSP90AB1/HLA-G/LILRB1/IL18RAP/VAV1/ICAM1/ITGAM/KRT6A/STAT5B/IL12A",28
"BP","GO:0019883","antigen processing and presentation of endogenous antigen","10/2331","14/17913",8.30614168790873e-07,3.79506969833597e-05,3.32042334794491e-05,"TAP1/CD74/TAP2/HLA-F/B2M/HLA-E/CD1D/HLA-G/TAPBP/ERAP1",10
"BP","GO:0045089","positive regulation of innate immune response","82/2331","373/17913",9.36113447862701e-07,4.24419435515597e-05,3.71337634095496e-05,"IRF4/MUC16/IRF1/CD300LF/NOD2/SLAMF6/GBP5/BIRC3/CRTAM/PARP9/PGLYRP1/COCH/SH2D1A/PTPN22/ITGB2/ADAM8/CTSS/PYHIN1/MARCO/LAG3/NLRC5/GFI1/HLA-F/TXK/RELB/TNIP3/MUC21/KLRK1/IRAK2/PSMB9/HAVCR2/RFTN1/TLR7/TNFAIP3/TICAM2/HCK/HLA-E/PLSCR1/POLR3G/DHX58/RASGRP1/CD1D/NLRX1/PSMB8/TLR9/RSAD2/OTULIN/HSPA1A/FCER1G/RIPK2/HLA-G/BCL10/IL18RAP/EREG/TRAF3/IFIH1/LYN/MFHAS1/VAV1/WNT5A/UBE2D1/PSMB10/PSME1/CLEC4A/CD300A/IRAK4/ITGAM/MUC20/UBE2D3/TIFA/CARD9/STAT5B/PSMA8/CTSK/SH2D1B/DDX60/LSM14A/HSPA1B/HSPD1/UBB/RELA/IL12A",82
"BP","GO:0002456","T cell mediated immunity","29/2331","88/17913",1.09666926047742e-06,4.93417452004113e-05,4.31706123509751e-05,"PTPRC/MYO1G/TBX21/IL1B/XCL1/FCGR2B/HLA-F/RAB27A/CCR2/B2M/RFTN1/HLA-E/PRF1/RSAD2/HLA-G/LILRB1/IL18RAP/TRAF2/ICAM1/GZMM/AIRE/IL18R1/TNFRSF1B/SMAD7/TRPM4/HSPD1/HPRT1/PRKCZ/IL12A",29
"BP","GO:0050715","positive regulation of cytokine secretion","38/2331","132/17913",1.23664827784463e-06,5.52182193152747e-05,4.8312120519624e-05,"IGHD/NOD2/CRTAM/CD244/PTPN22/IL1B/CASP1/CD274/CD2/HAVCR2/OSM/C1QTNF3/RASGRP1/IL10/IL4R/ORM1/TRPV4/RIPK2/PANX1/TSLP/ORM2/IFIH1/WNT5A/HMHB1/LPL/MMP8/IL33/SAA1/AIF1/PTGER4/DRD2/AGTR2/CLEC5A/MDK/FGR/IL1RAP/PRKCZ/XBP1",38
"BP","GO:0050707","regulation of cytokine secretion","51/2331","201/17913",1.50240265380195e-06,6.65801597105916e-05,5.82530320615413e-05,"IGHD/NOD2/CRTAM/BTN2A2/CD244/PTPN22/IL1B/CASP1/FCGR2B/CD274/CD2/HAVCR2/OSM/C1QTNF3/SSC5D/TNFAIP3/ZC3H12A/RASGRP1/IL10/IL4R/TLR9/ORM1/TRPV4/HDAC9/RIPK2/PANX1/LILRB1/TSLP/ORM2/IFIH1/LYN/CX3CL1/WNT5A/HMHB1/LPL/CD200R1/MMP8/IL33/SAA1/TNFRSF1B/CARD16/AIF1/PTGER4/DRD2/AGTR2/CLEC5A/MDK/FGR/IL1RAP/PRKCZ/XBP1",51
"BP","GO:0002715","regulation of natural killer cell mediated immunity","18/2331","42/17913",1.68760306277824e-06,7.37781491375738e-05,6.45507746727223e-05,"SLAMF6/CRTAM/SH2D1A/LAG3/SERPINB4/HLA-F/KLRK1/HAVCR2/CD96/HLA-E/RASGRP1/HLA-G/LILRB1/IL18RAP/VAV1/STAT5B/SH2D1B/IL12A",18
"BP","GO:0031343","positive regulation of cell killing","20/2331","50/17913",1.68986259476967e-06,7.37781491375738e-05,6.45507746727223e-05,"SLAMF6/CRTAM/PTPRC/PGLYRP1/SH2D1A/LAG3/XCL1/HLA-F/KLRK1/STAP1/B2M/HLA-E/RASGRP1/PRF1/TYROBP/IL18RAP/VAV1/ITGAM/STAT5B/IL12A",20
"BP","GO:0030101","natural killer cell activation","23/2331","63/17913",1.90954069855451e-06,8.27561240976492e-05,7.24058814413201e-05,"SLAMF7/PTPRC/CD244/PTPN22/ITGB2/HLA-F/RAB27A/CD2/KLRK1/HAVCR2/TOX/UNC13D/MERTK/HLA-E/RASGRP1/TYROBP/IL2/SNX27/ELF4/HNF1A/IL18R1/STAT5B/IL12A",23
"BP","GO:0071222","cellular response to lipopolysaccharide","46/2331","176/17913",2.01647977814269e-06,8.67527869516278e-05,7.59026848491819e-05,"CXCL10/IL24/NOD2/IRF8/PTPN22/CCR5/IL1B/GFI1/CASP1/CD6/TNIP3/KLRK1/STAP1/IRAK2/HAVCR2/TNFAIP3/TICAM2/HCK/CD40/ZC3H12A/IL10/LITAF/HMGB2/RIPK2/CCL2/LILRB1/BCL10/LYN/CX3CL1/WNT5A/ICAM1/CX3CR1/CD180/LILRB2/TNFRSF1B/PTAFR/CARD16/NFKBIB/CEBPB/SBNO2/NOS3/RELA/LDOC1/IL12A/XBP1/LCN2",46
"BP","GO:0072678","T cell migration","22/2331","59/17913",2.10976787705446e-06,9.01084917924563e-05,7.88386943530876e-05,"CXCL10/MYO1G/ADAM8/PIK3CG/CXCL11/XCL1/ITGA4/SPN/CXCL13/CCR2/ITGB7/ZAP70/DOCK8/GPR183/TNFSF14/CCL2/WNT5A/MSN/CD200R1/ICAM1/AIRE/AIF1",22
"BP","GO:0015671","oxygen transport","10/2331","15/17913",2.19944594070258e-06,9.3262837226626e-05,8.15985283112605e-05,"HBE1/HBD/HBG2/HBA1/HBG1/HBB/HBA2/NGB/HBQ1/MB",10
"BP","GO:0050864","regulation of B cell activation","33/2331","110/17913",2.24469862010118e-06,9.45018119062598e-05,8.26825454125992e-05,"MZB1/NOD2/CD74/IKZF3/PTPRC/CD27/CD28/NCKAP1L/TBX21/FCGR2B/SAMSN1/SLA2/TNFAIP3/CD40/IL10/TYROBP/GPR183/TLR9/MAD2L2/PAXIP1/ATP11C/IL2/INHBA/NFAM1/VAV3/CTLA4/CASP3/CD300A/STAT6/STAT5B/SLAMF8/CD22/XBP1",33
"BP","GO:0042089","cytokine biosynthetic process","35/2331","120/17913",2.30662418047288e-06,9.64201625511145e-05,8.43609694672388e-05,"IRF4/IRF1/PTPRC/CD3E/CD28/IL1B/LAG3/SPN/CCR2/ELANE/CD86/TLR7/EBI3/NMI/IL10/TYROBP/TLR9/LILRB1/BCL10/BCL3/EREG/INHBA/WNT5A/CD276/HMOX1/IL27/CX3CR1/UBE2J1/CARD9/STAT5B/PTAFR/THBS1/CEBPB/IL1RAP/RELA",35
"BP","GO:0002717","positive regulation of natural killer cell mediated immunity","14/2331","28/17913",2.57122047430248e-06,0.000106723756869992,9.33759014351954e-05,"SLAMF6/CRTAM/SH2D1A/LAG3/HLA-F/KLRK1/HLA-E/RASGRP1/HLA-G/IL18RAP/VAV1/STAT5B/SH2D1B/IL12A",14
"BP","GO:0071219","cellular response to molecule of bacterial origin","47/2331","183/17913",2.65666720040696e-06,0.000109499276078312,9.58042886624491e-05,"CXCL10/IL24/NOD2/IRF8/PTPN22/CCR5/IL1B/GFI1/CASP1/FCGR2B/CD6/TNIP3/KLRK1/STAP1/IRAK2/HAVCR2/TNFAIP3/TICAM2/HCK/CD40/ZC3H12A/IL10/LITAF/HMGB2/RIPK2/CCL2/LILRB1/BCL10/LYN/CX3CL1/WNT5A/ICAM1/CX3CR1/CD180/LILRB2/TNFRSF1B/PTAFR/CARD16/NFKBIB/CEBPB/SBNO2/NOS3/RELA/LDOC1/IL12A/XBP1/LCN2",47
"BP","GO:0042107","cytokine metabolic process","35/2331","121/17913",2.84375880358584e-06,0.000116396627696771,0.000101838993996835,"IRF4/IRF1/PTPRC/CD3E/CD28/IL1B/LAG3/SPN/CCR2/ELANE/CD86/TLR7/EBI3/NMI/IL10/TYROBP/TLR9/LILRB1/BCL10/BCL3/EREG/INHBA/WNT5A/CD276/HMOX1/IL27/CX3CR1/UBE2J1/CARD9/STAT5B/PTAFR/THBS1/CEBPB/IL1RAP/RELA",35
"BP","GO:0070670","response to interleukin-4","16/2331","36/17913",3.56545447620391e-06,0.000144929577122385,0.000126803350119223,"IL2RG/IL24/CD300LF/RUFY4/JAK3/XCL1/PTPN2/PARP14/TCF7/HSP90AB1/IL4R/NFIL3/STAT6/STAT5B/CITED1/XBP1",16
"BP","GO:0032653","regulation of interleukin-10 production","19/2331","48/17913",3.68673641651252e-06,0.000148833044102225,0.000130218613586841,"IRF4/NOD2/TIGIT/CD28/JAK3/XCL1/FCGR2B/CD274/CD83/TYROBP/TLR9/FCER1G/LILRB1/TSLP/BCL3/MMP8/IDO1/HSPD1/PRKCZ",19
"BP","GO:0050663","cytokine secretion","55/2331","230/17913",4.2543615656988e-06,0.000170579639919923,0.000149245379952441,"IGHD/NOD2/GBP5/CRTAM/BTN2A2/CD244/PTPN22/IL1B/CASP1/FCGR2B/CD274/CD2/HAVCR2/OSM/C1QTNF3/SSC5D/TNFAIP3/ZC3H12A/RASGRP1/IL10/IL4R/TLR9/DYSF/ORM1/LCP2/BTN3A1/TRPV4/HDAC9/RIPK2/PANX1/LILRB1/TSLP/ORM2/IFIH1/LYN/CX3CL1/WNT5A/HMHB1/LPL/CD200R1/MMP8/IL33/SAA1/TNFRSF1B/CARD16/AIF1/PTGER4/DRD2/AGTR2/CLEC5A/MDK/FGR/IL1RAP/PRKCZ/XBP1",55
"BP","GO:0032635","interleukin-6 production","40/2331","149/17913",4.5119543093705e-06,0.000179685531752904,0.000157212405132334,"NOD2/SLAMF1/NCKAP1L/PTPN22/IL1B/BPI/HAVCR2/C1QTNF3/TNFAIP3/ZC3H12A/IL10/TYROBP/NLRX1/TLR9/ORM1/TRPV4/FCER1G/RIPK2/BCL10/IL18RAP/TSLP/EREG/IFIH1/CX3CL1/WNT5A/LPL/CD200R1/CSK/MMP8/IL33/AZI2/CARD9/LILRB2/PTAFR/AIF1/CEBPB/HSPD1/SOCS5/IL1RAP/XBP1",40
"BP","GO:0015669","gas transport","11/2331","19/17913",4.89481191232469e-06,0.000193624304773434,0.000169407866891407,"HBE1/HBD/HBG2/HBA1/HBG1/HBB/AQP5/HBA2/NGB/HBQ1/MB",11
"BP","GO:0070664","negative regulation of leukocyte proliferation","24/2331","71/17913",5.50593426675765e-06,0.000216346510455131,0.000189288224370847,"BTN2A2/GREM1/XCL1/FCGR2B/SPN/CD274/HAVCR2/LST1/TNFAIP3/IL10/TYROBP/HLA-G/LILRB1/IL2/LYN/CTLA4/CASP3/PDE5A/BMP4/CD300A/LILRB2/CEBPB/SCGB1A1/IDO1",24
"BP","GO:0030595","leukocyte chemotaxis","47/2331","188/17913",5.86777941387292e-06,0.000228934154891129,0.000200301542123416,"CHGA/CXCL10/SCG2/CD74/NCKAP1L/ITGB2/ADAM8/CCR5/PIK3CG/CXCR4/CXCL11/GREM1/XCL1/CXCL13/KLRK1/CCR2/STAP1/THBS4/IL10/JAML/PTPRO/CH25H/GPR183/DYSF/TNFRSF11A/TNFSF14/TRPV4/CCL2/RAC2/LYN/CX3CL1/VAV1/VAV3/WNT5A/DUSP1/C5AR1/LYST/SAA1/GBF1/SLAMF8/THBS1/AIF1/TRPM4/CCR1/MDK/CALCA/IL12A",47
"BP","GO:0002507","tolerance induction","13/2331","26/17913",5.90396870435216e-06,0.000228934154891129,0.000200301542123416,"CD3E/CCR4/CD274/PDCD1/HAVCR2/TNFAIP3/HLA-E/ICOS/HLA-G/LYN/AIRE/LILRB2/IDO1",13
"BP","GO:0002828","regulation of type 2 immune response","14/2331","30/17913",7.22259972457978e-06,0.000278235312265838,0.000243436642935785,"NOD2/CD74/TBX21/XCL1/CCR2/CD86/IL4R/RSAD2/IFNL1/IL33/STAT6/IDO1/SOCS5/PRKCZ",14
"BP","GO:0032103","positive regulation of response to external stimulus","69/2331","315/17913",7.56247283321223e-06,0.000289436460252941,0.000253236872248166,"CXCL10/SCG2/CASR/NOD2/GBP5/LTA/CD74/CD28/NCKAP1L/ITGB2/NPY/ADAM8/PIK3CG/CXCR4/IL1B/CCR4/XCL1/PRKD2/F12/KLK5/CD6/CXCL13/CCR2/STAP1/THBS4/HAVCR2/IL6ST/OSM/TLR7/C2CD4B/HLA-E/DHX58/TLR9/DYSF/CEBPA/TNFRSF11A/TNFSF14/TRPV4/FCER1G/RIPK2/RAC2/IL2/TSLP/CX3CL1/WNT5A/LPL/C1QA/KLK7/CPB2/C5AR1/MMP8/IL33/ITGAM/PLA2G2A/CD180/NAPEPLD/STAT5B/THBS1/AIF1/CEBPB/MIR142/PTGER4/DDX60/F3/CCR1/IDO1/MDK/LRSAM1/IL12A",69
"BP","GO:0045123","cellular extravasation","21/2331","59/17913",8.4044658791313e-06,0.000319586592849031,0.000279616151727431,"CCL25/ITGB2/ADAM8/PIK3CG/ITGA4/SPN/CCR2/ELANE/ITGB7/SELPLG/JAML/CCL2/CX3CL1/ICAM1/ITGB1/CX3CR1/PTAFR/PTGER4/ROCK1/MDK/PRTN3",21
"BP","GO:0048872","homeostasis of number of cells","56/2331","241/17913",8.77493322704097e-06,0.000331534977180638,0.000290070161128703,"TNFRSF17/CD74/STAT1/PMAIP1/NCKAP1L/SLC4A1/JAK3/ALAS2/NCAPG2/CCR4/GPR174/PTPN2/SPI1/CCR2/B2M/MERTK/TNFAIP3/DOCK10/HCLS1/MPL/KLF1/SPTA1/HMGB2/GPR183/CCNB2/AMPD3/TNFSF14/HSPA1A/JMJD6/FCER1G/BCL10/IL2/INHBA/DMTN/SIT1/LYN/MFHAS1/MAEA/DOCK11/HMOX1/CASP3/BMP4/SLC25A38/TRIM58/AKT3/ILDR2/NAPEPLD/STAT5B/MB/HSPA1B/EPO/ADAR/EZH2/CACNA1F/TGFBR3/NOS3",56
"BP","GO:0002483","antigen processing and presentation of endogenous peptide antigen","8/2331","11/17913",9.30152202973201e-06,0.000349192170976054,0.000305518983732197,"TAP1/TAP2/HLA-F/B2M/HLA-E/HLA-G/TAPBP/ERAP1",8
"BP","GO:0042832","defense response to protozoan","11/2331","20/17913",9.5950281149157e-06,0.000357930985501982,0.000313164841672032,"IRF4/IRF8/TSPAN32/CD40/IL10/BATF/IL4R/BATF2/BCL3/LYST/IL12A",11
"BP","GO:0007162","negative regulation of cell adhesion","61/2331","271/17913",1.03496096818963e-05,0.000383651568962873,0.000335668572205296,"IRF1/LAX1/TIGIT/RUNX3/CCL25/CD74/PTPRC/BTN2A2/PTPN22/TBX21/JAK3/LAG3/XCL1/PTPN2/FCGR2B/SPN/CD274/HAVCR2/RND1/ZC3H12A/IL10/PTPRO/IL4R/MAD2L2/B4GALNT2/RCC2/ABAT/PLXNB3/TRPV4/IFNL1/AJAP1/TNC/HLA-G/LILRB1/IL2/SEMA4D/DMTN/ARHGDIG/CX3CL1/CTLA4/CCM2L/ACER2/COL1A1/CASP3/PDE5A/LPXN/BMP4/CD300A/DUSP1/SIPA1/LILRB2/THBS1/SMAD7/CEBPB/SCGB1A1/CBFB/EFNA5/CORO2B/IDO1/MDK/SOCS5",61
"BP","GO:0032613","interleukin-10 production","19/2331","51/17913",1.0499056739019e-05,0.000386759002623613,0.000338387361608251,"IRF4/NOD2/TIGIT/CD28/JAK3/XCL1/FCGR2B/CD274/CD83/TYROBP/TLR9/FCER1G/LILRB1/TSLP/BCL3/MMP8/IDO1/HSPD1/PRKCZ",19
"BP","GO:0045582","positive regulation of T cell differentiation","26/2331","83/17913",1.10064336161515e-05,0.000402931178469546,0.000352536896276732,"RUNX3/CD74/PTPRC/BTN2A2/CD27/NCKAP1L/ADAM8/TESPA1/CD83/ZAP70/CD86/RASGRP1/IL4R/RIPK2/HLA-G/IL2/MYB/LILRB2/STAT5B/LILRB4/CBFB/MDK/SOCS5/PRKCZ/IL12A/XBP1",26
