"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0042098","T cell proliferation","66/3706","177/17913",2.52951795644952e-07,1.7388304334335e-05,1.54972241447765e-05,"IL10/TNFSF9/LILRB2/ELF4/SLC11A1/EBI3/NCKAP1L/XCL1/TNFSF8/DOCK2/PTPRC/PRKCQ/IL6/HAVCR2/IGF1/IL1B/CLEC4G/IRF1/BTN2A2/TNFRSF1B/PELI1/AIF1/HLA-G/CD1D/IGFBP2/SDC4/IL2/ZP3/LGALS3/CCR2/IL27/ARG1/ZAP70/LEP/HLA-DPB1/TNFSF14/VCAM1/DLG1/CD55/CD28/VSIG4/IL6ST/CD3E/IL2RA/ANXA1/HLA-DPA1/MSN/PNP/HES1/SCGB1A1/CEBPB/DOCK8/TWSG1/RIPK2/BAX/HLA-E/CD40LG/PIK3CG/PSMB10/SPN/PRDX2/CD6/IL15/TNFRSF21/AGER/CD81",66
"BP","GO:0050851","antigen receptor-mediated signaling pathway","79/3706","224/17913",2.6864165686364e-07,1.81002697968422e-05,1.6131759183022e-05,"RUNX1/BCL2/NCKAP1L/CCR7/CD79A/CACNB3/HLA-DRB1/KLHL6/CEACAM1/PTPRC/PRKCQ/PTPN22/LAX1/NFKBIZ/THEMIS2/PIK3CB/HLA-DQB1/LCP2/BTN2A2/ZC3H12A/PTPN2/ADA/DUSP22/SLA2/MNDA/CD3D/SKAP1/PIK3CD/PIK3R2/EIF2B5/ITK/LGALS3/CD3G/NFKBID/CD300A/HLA-DQA1/TXK/ZAP70/HLA-DPB1/HLA-DRA/RELA/CD3E/RAB29/PRKD2/PAG1/CD226/LILRB4/THEMIS/CD22/PSMB9/PSMB8/LCK/CD247/HLA-DPA1/KCNN4/CD38/GCSAM/TRAT1/EIF2B4/NFAM1/LYN/PAK1/RIPK2/BAX/ELF1/SPPL3/TRBC1/GRAP2/TEC/PSMB10/BLK/IKBKB/VAV3/LPXN/TRAV8-4/CD160/SKP1/TNFRSF21/CD81",79
"BP","GO:0043367","CD4-positive, alpha-beta T cell differentiation","35/3706","74/17913",2.71256338678381e-07,1.81002697968422e-05,1.6131759183022e-05,"BCL3/RUNX1/IRF4/RELB/NCKAP1L/RARA/STAT3/IL18R1/IL4R/IL6/TBX21/SLAMF6/NFKBIZ/ZC3H12A/LEF1/CD86/RUNX3/JAK3/BCL6/LY9/GPR183/IL2/BATF/IL27/NFKBID/SMAD7/PRKCZ/STAT6/ANXA1/PTGER4/SOCS5/SEMA4A/RIPK2/PAX1/SPN",35
"BP","GO:0032729","positive regulation of interferon-gamma production","31/3706","62/17913",2.7218450822319e-07,1.81002697968422e-05,1.6131759183022e-05,"BCL3/IRF8/SLC11A1/EBI3/IL18R1/HMHB1/PTPN22/HAVCR2/SLAMF6/IL1B/CD244/TLR4/KLRK1/IL1R1/RASGRP1/IL2/ZP3/CCR2/IL27/TXK/HLA-DPB1/CD3E/ISL1/CD2/HLA-DPA1/IL12RB2/HSPD1/TLR8/RIPK2/TLR3/CD160",31
"BP","GO:0046634","regulation of alpha-beta T cell activation","40/3706","90/17913",3.18053501871965e-07,2.09231325209966e-05,1.86476190118481e-05,"RUNX1/IRF4/EBI3/NCKAP1L/XCL1/RARA/IL4R/PTPRC/PRKCQ/TBX21/NFKBIZ/IRF1/ZC3H12A/CD86/RUNX3/ADA/JAK3/BCL6/IL2/HSPH1/CCR2/IL27/NFKBID/CD300A/ZAP70/CD55/CD28/SMAD7/CD3E/PRKCZ/ANXA1/PNP/SOCS5/TWSG1/RIPK2/HLA-E/CD160/AGER/NKAP/CD81",40
"BP","GO:0032103","positive regulation of response to external stimulus","103/3706","315/17913",3.43451245567258e-07,2.23535608551116e-05,1.99224798660515e-05,"THBS1/TLR2/EDN1/CXCL17/OSMR/EDN3/NOD2/OSM/NCKAP1L/XCL1/CCR7/ITGB2/GBP5/CXCR4/IL1RL1/PLA2G2A/KLK7/FCER1G/IL6/HAVCR2/NFKBIZ/IL1B/FPR2/LILRA5/LBP/S100A9/BMP6/AIF1/C3/TLR4/NOD1/FGF10/CCR1/TREM2/TNFRSF1A/LY96/CXCL10/CSF1/S100A8/IL2/ZP3/KLK5/SWAP70/TAC1/CCR2/TLR10/USF1/S1PR1/C2CD4B/EDN2/PDCD4/ITGAM/ARG1/ADAM8/SERPINF2/TNFSF14/CD28/IL6ST/CCR4/NAPEPLD/C5AR1/JAK2/CD74/PRKD2/CASR/MOSPD2/ADAM17/NDEL1/SNX4/ETS1/MYD88/PTGER4/FFAR3/IL16/MEGF8/DDTL/NEAT1/MET/CCL24/C2CD4A/C3AR1/SUCNR1/CEBPB/SERPINE1/PUM2/SCG2/RIPK2/HLA-E/PIK3CG/NFKBIA/IL17B/TLR3/CAMK1D/F12/FGF18/IL6R/CD6/THBS4/IL15/LRP1/AGER/PGC/CD81",103
"BP","GO:0097530","granulocyte migration","43/3706","100/17913",3.61691912967881e-07,2.32929591951315e-05,2.07597131210374e-05,"THBS1/SAA1/EDN1/CXCL17/EDN3/NCKAP1L/XCL1/CCR7/ITGB2/CXADR/CCL13/ADGRE2/LBP/S100A9/IRAK4/CXCL3/CSF3R/IL1R1/PIK3CD/CSF1/S100A8/LGALS3/EDN2/CD300A/ADAM8/C5AR1/CD74/MOSPD2/ANXA1/TGFB2/ITGA9/CD177/PTGER4/CCL24/C3AR1/SCG2/PIK3CG/VAV3/SLAMF8/CAMK1D/UMOD/THBS4/JAML",43
"BP","GO:0045088","regulation of innate immune response","135/3706","440/17913",3.7518539814844e-07,2.39102527695016e-05,2.13098723948346e-05,"SOCS3/IFNAR2/IFI16/TLR2/IRF4/RELB/CR1/GFI1/NOD2/HCK/PLSCR1/ITGB2/GBP5/IRAK2/MARCO/IL18RAP/STAT1/CEACAM1/FCER1G/MUC1/PTPN22/SERPING1/HAVCR2/SLAMF6/FGR/TNFAIP3/SH2D1A/IRF1/PARP9/FPR2/EREG/LBP/PTPN2/PELI1/S100A9/CD300LF/IRAK4/TLR4/IFNGR1/NOD1/HLA-G/LAG3/SAMHD1/CD1D/MNDA/UBC/SERPINB9/PTPN1/NLRC5/LY96/KLRK1/CTSS/IRAK3/NLRP6/OTULIN/S100A8/RASGRP1/COCH/CNOT7/HLA-F/POLR3D/TLR10/PGLYRP4/NLRC4/SUMO1/TRAFD1/BPIFB1/TLR1/RAET1G/PYHIN1/ITGAM/JAK1/CD300A/ARG1/TREML4/TXK/TSPAN6/ADAM8/NLRX1/PARP14/LEP/DCST1/CRTAM/SFPQ/RELA/TNIP3/VSIG4/CLEC7A/PRKACB/JAK2/ALPK1/CD226/ABCE1/PSMB9/PSMB8/FCN1/RIOK3/BIRC3/LGR4/APOE/MYD88/CD96/A2M/HSPD1/MUC4/LYN/MUC20/PUM2/CDC37/PAK1/IRF7/TLR8/RIPK2/HLA-E/HSPA1A/TKFC/PSMB10/NFKBIA/IRF3/IKBKB/TLR3/MUC2/CLEC4A/SLAMF8/CARD9/LILRA2/TNIP2/RAET1E/AIM2/CD160/PGLYRP3/SKP1/SIN3A/LSM14A/GRAMD4",135
"BP","GO:0002292","T cell differentiation involved in immune response","32/3706","66/17913",4.31430267915866e-07,2.7211241021745e-05,2.42518587933173e-05,"BCL3/IRF4/RELB/EOMES/RARA/STAT3/IL18R1/IL4R/IL6/TBX21/SLAMF6/NFKBIZ/ZC3H12A/LEF1/CD86/JAK3/BCL6/LY9/GPR183/IL2/BATF/IL27/NFKBID/SMAD7/PRKCZ/STAT6/ANXA1/PTGER4/SOCS5/SEMA4A/RIPK2/SPN",32
"BP","GO:0070665","positive regulation of leukocyte proliferation","53/3706","134/17913",4.45473598299779e-07,2.78102803510005e-05,2.47857490783336e-05,"CDKN1A/BCL2/LILRB2/EBI3/NCKAP1L/XCL1/PTPRC/PRKCQ/IL6/HAVCR2/IGF1/IL1B/PELI1/AIF1/ADA/TLR4/FGF10/CD1D/IGFBP2/BCL6/CSF1/GPR183/IL2/ZP3/TAC1/CCR2/IL7/ZAP70/LEP/HLA-DPB1/VCAM1/CD55/CD28/IL6ST/CD3E/IL2RA/CD74/ANXA1/HLA-DPA1/PNP/CD38/HES1/LYN/RIPK2/HLA-E/CD40LG/ATAD5/VAV3/CLCF1/CD6/IL15/AGER/CD81",53
"BP","GO:0050868","negative regulation of T cell activation","44/3706","104/17913",4.62047112727105e-07,2.85535781380245e-05,2.54482088668411e-05,"RUNX1/IL10/LILRB2/XCL1/IL4R/CEACAM1/TBX21/PTPN22/HAVCR2/LAX1/CLEC4G/IRF1/BTN2A2/ZC3H12A/PTPN2/PELI1/RUNX3/DUSP22/HLA-G/LAG3/JAK3/SDC4/BCL6/IL2/LGALS3/TIGIT/NFKBID/CD300A/ARG1/DLG1/VSIG4/SMAD7/IL2RA/CD74/ANXA1/FGL1/SCGB1A1/SOCS5/CEBPB/TWSG1/SOCS6/SPN/PRDX2/TNFRSF21",44
"BP","GO:0002699","positive regulation of immune effector process","71/3706","198/17913",5.189983440552e-07,3.17523186892971e-05,2.82990676021677e-05,"NOD2/XCL1/RARA/ITGB2/IL18R1/IL4R/IL18RAP/PTPRC/KLK7/FCER1G/IL6/TBX21/SLAMF6/NFKBIZ/FGR/IL1B/FCER2/SH2D1A/ADGRE2/CD244/MZB1/LBP/DDX21/CD86/C3/TLR4/HLA-G/LAG3/CD84/MAD2L2/KLRK1/IL1R1/RASGRP1/IL2/SEMA7A/ZP3/KLK5/HLA-F/CCR2/GAB2/RAET1G/ITGAM/NFKBID/CD300A/ARG1/HMOX1/CRTAM/CD28/PRKCZ/CD74/CD226/STAT6/SNX4/ANXA1/B2M/CD177/FFAR3/HSPD1/SOCS5/LYN/SPON2/PUM2/UNC13D/RIPK2/HLA-E/ATAD5/CLCF1/RAET1E/CD160/PGC/CD81",71
"BP","GO:0098542","defense response to other organism","144/3706","481/17913",7.57963207172716e-07,4.57443231490001e-05,4.07693594246177e-05,"BCL3/IL10/PMAIP1/IFNAR2/MAP3K14/IFI16/BCL2/TLR2/IRF4/IRF8/DDIT4/NOD2/SLC11A1/LCN2/TNFSF8/PLSCR1/IFITM3/IL4R/STAT2/IRF9/STAT1/PTPRC/PLA2G2A/KLK7/IL6/HAVCR2/FGR/IL1B/TNFAIP3/TRIM38/IRF1/PRF1/PARP9/FPR2/ZC3H12A/LBP/DDX21/PLAC8/S100A9/CRP/NCBP3/TRAF3IP1/TLR4/NOD1/FLNA/TRIM22/SAMHD1/TNFRSF1A/NLRC5/KLRK1/ELMOD2/CXCL10/IL22RA1/S100A8/COCH/BATF/HIST1H2BJ/ZMYND11/RNASE2/CNOT7/KLK5/HP/MICB/POLR3D/ACP5/SEH1L/PGLYRP4/NLRC4/EPPIN/IL27/ARG1/TSPAN6/NLRX1/RNASE6/TSPAN32/RNF26/BPI/RELA/OASL/C5AR1/CLEC7A/SIGLEC11/IL2RA/MX2/IGHA1/OPRK1/AICDA/ADAM17/ABCE1/IFNW1/EIF2AK4/RIOK3/BIRC3/APOBEC3G/IGHM/STAB2/MYD88/IGKV3-20/CXCL9/NT5C3A/APOBEC3A/JCHAIN/GNLY/SLPI/CFP/POLR3H/CEBPB/SERPINE1/SPON2/LGALS8/PUM2/IRF7/UNC13D/TLR8/DTX3L/SHC1/AGBL5/RIPK2/HLA-E/DDX17/TRAF3IP2/FCN2/TKFC/IRF3/SPN/TLR3/APOBEC3H/SLAMF8/CARD9/STAB1/AIM2/CD160/PGLYRP3/TARBP2/ZMPSTE24/IL6R/SIN3A/IL15/LSM14A/PRB3/H2BFS/PGC/HMGB2/MPEG1",144
"BP","GO:0046632","alpha-beta T cell differentiation","42/3706","99/17913",7.6466221444927e-07,4.57443231490001e-05,4.07693594246177e-05,"BCL3/RUNX1/BCL2/IRF4/RELB/EOMES/NCKAP1L/RARA/STAT3/IL18R1/IL4R/IL6/TBX21/SLAMF6/NFKBIZ/IRF1/ZC3H12A/LEF1/CD86/RUNX3/ADA/JAK3/BCL6/LY9/GPR183/IL2/BATF/IL27/NFKBID/ZAP70/SMAD7/PRKCZ/STAT6/ANXA1/PNP/PTGER4/SOCS5/SEMA4A/RIPK2/PAX1/SPN/NKAP",42
"BP","GO:0002706","regulation of lymphocyte mediated immunity","53/3706","136/17913",7.70131625424487e-07,4.57443231490001e-05,4.07693594246177e-05,"IL10/CR1/XCL1/IL18R1/IL18RAP/CEACAM1/PTPRC/FCER1G/IL6/TBX21/HAVCR2/SLAMF6/IL1B/CLEC4G/FCER2/SH2D1A/TNFRSF1B/C3/DUSP22/HLA-G/LAG3/SERPINB9/MAD2L2/KLRK1/IL1R1/BCL6/RASGRP1/IL2/ZP3/HLA-F/CCR2/C4BPB/RAET1G/ARG1/C4BPA/LEP/CRTAM/CD28/SMAD7/PRKCZ/CD226/STAT6/IL7R/B2M/CD96/HSPD1/HLA-E/ATAD5/CLCF1/RAET1E/CD160/AGER/CD81",53
"BP","GO:0042113","B cell activation","75/3706","215/17913",8.65991295370326e-07,5.09436033180352e-05,4.54031873483633e-05,"CDKN1A/BCL3/IL10/SAMSN1/BCL2/ZFP36L1/NOD2/NCKAP1L/CD79A/HHEX/PTPRC/IL6/TBX21/LAX1/TNFAIP3/MZB1/KIT/IKZF3/PTPN2/PELI1/ADA/TLR4/JAK3/SLA2/MNDA/MAD2L2/KLF6/POLM/PIK3CD/BCL6/BANK1/GPR183/IL2/BATF/TYROBP/SWAP70/ITM2A/ATP11C/TCIRG1/CD300A/NTRK1/IL7/ZAP70/VCAM1/CD28/MMP14/AHR/CD74/AICDA/STAT6/ADAM17/CD22/IL7R/DOCK10/RAG1/CD38/HSPD1/NFAM1/FLT3/BAX/LFNG/CD40LG/SP3/ATAD5/VAV3/SLAMF8/AKAP17A/IL11/TNIP2/CLCF1/ADGRG3/TNFRSF21/CMTM7/CR2/CD81",75
"BP","GO:0032649","regulation of interferon-gamma production","40/3706","93/17913",9.06964495609398e-07,5.28457979441742e-05,4.70985071404179e-05,"BCL3/IL10/IRF8/SLC11A1/EBI3/XCL1/RARA/CCR7/IL18R1/IL1RL1/HMHB1/PTPN22/HAVCR2/SLAMF6/IL1B/ZC3H12A/CD244/TLR4/KLRK1/IL1R1/RASGRP1/IL2/ZP3/CCR2/IL27/TXK/HLA-DPB1/CD3E/ISL1/CD2/HLA-DPA1/IL12RB2/CD96/HSPD1/SCGB1A1/TLR8/RIPK2/AXL/TLR3/CD160",40
"BP","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","83/3706","245/17913",9.28015326405215e-07,5.35622430844067e-05,4.77370346651342e-05,"SOCS3/MVP/SAMSN1/CSF3/GREM1/IL24/HCLS1/OSM/STAT3/ITGB2/LRRK1/PTPRC/IL6/PDGFA/IGF1/FGF7/PARP9/BDNF/EREG/LILRA5/KIT/GATA1/PTPN2/DUSP22/RAP2C/FGF10/ACE/ITGA5/CRLF1/TREM2/PTPN1/TNFRSF1A/ZGPAT/AREG/BANK1/IL2/EFNA1/CNOT7/NF2/PDGFC/FBXW7/CASS4/RELN/NEDD9/CD300A/NOX4/PARP14/IL7/LEP/IL6ST/CD3E/JAK2/PRKCZ/CD74/ISL1/ADAM17/HBEGF/LIF/CNTN1/DOK7/AFAP1L2/HES1/SOCS5/ARL2BP/LYN/FLT3/TDGF1/ERRFI1/SHC1/RIPK2/TEC/IL20/EPHA4/IL11/CLCF1/IL6R/THBS4/IL15/NCAPG2/NEURL1/PTK6/ICAM1/CD81",83
"BP","GO:0045785","positive regulation of cell adhesion","120/3706","388/17913",1.04948968164404e-06,6.00072698345627e-05,5.34811269150625e-05,"RUNX1/IL10/SAA1/LILRB2/NOD2/EBI3/EPB41L4B/NCKAP1L/XCL1/RARA/CCR7/ITGB2/NODAL/APBB1IP/IL4R/FSTL3/PTPRC/PRKCQ/IL6/HAVCR2/IGF1/NFKBIZ/IL1B/CCL2/BTN2A2/MAP3K8/CD86/AIF1/RUNX3/ADA/FLNA/HLA-G/CD1D/IGFBP2/ITGA5/KLRK1/SDC4/SKAP1/BCL6/CSF1/RASGRP1/IL2/ZP3/HSPH1/CCR2/MAP4K4/CASS4/NEDD9/FOXA2/NFKBID/ADAM8/SERPINF2/PDCD1/NID1/IL7/ZAP70/LEP/HLA-DPB1/TNFSF14/VCAM1/CD55/CD28/RELA/SMAD7/IL6ST/MYO10/CD3E/ADAM19/JAK2/IL2RA/PRKCZ/CD74/PRKD2/LILRB4/IL7R/ANXA1/TGFB2/LCK/ETS1/PLPP3/CCL25/HLA-DPA1/RAG1/CHRD/EGFL6/CYTH3/PNP/VNN1/BMP7/IL1RL2/TPM1/HES1/HSPD1/PIEZO1/SOCS5/LYN/DOCK8/PAK1/HAS2/UNC13D/RIPK2/HLA-E/CD40LG/GRAP2/FN1/ADAM9/VAV3/CD160/CD6/ZFHX3/IL15/DMP1/RNASE10/SIRPG/ARPC2/APOA1/AGER/ICAM1/NKAP/CD81",120
"BP","GO:0034341","response to interferon-gamma","63/3706","173/17913",1.21379350697739e-06,6.84303192595557e-05,6.09881202602327e-05,"SOCS3/ZYX/TLR2/EDN1/IRF4/IRF8/SLC11A1/IFITM1/HCK/IFITM3/GBP5/IFITM2/HLA-DRB1/IRF9/STAT1/DAPK3/TRIM38/HLA-B/HLA-DQB1/IRF1/PARP9/CCL2/PTPN2/AIF1/GCH1/TLR4/IFNGR1/TRIM22/HLA-G/GBP2/NLRC5/HLA-F/SP100/HLA-H/CD58/SUMO1/JAK1/HLA-DQA1/ARG1/TXK/PARP14/CIITA/HLA-DPB1/HLA-DRA/VCAM1/OASL/HLA-A/NUB1/JAK2/ACTR3/B2M/MEFV/HLA-DPA1/KIF16B/IFI30/KYNU/TDGF1/CDC37/IRF7/HLA-E/IRF3/TLR3/ICAM1",63
"BP","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","36/3706","81/17913",1.21917371678515e-06,6.84303192595557e-05,6.09881202602327e-05,"THBS1/TLR2/NOD2/PTPRC/FCER1G/HAVCR2/TWIST1/LILRA5/LBP/CD86/NFATC4/TLR4/NOD1/LY96/RASGRP1/TYROBP/CCR2/TLR1/ADAM8/LEP/ORM2/ORM1/JAK2/ISL1/CD2/SPON2/TNFRSF8/RIPK2/HLA-E/FRMD8/SPN/TLR3/AKAP12/CARD9/LILRA2/AGER",36
"BP","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","66/3706","184/17913",1.26990977331645e-06,7.0079588727357e-05,6.24580219899364e-05,"SOCS3/CSF3/GREM1/IL24/HCLS1/OSM/STAT3/LRRK1/PTPRC/IL6/IGF1/FGF7/PARP9/BDNF/EREG/LILRA5/KIT/GATA1/FGF10/ACE/ITGA5/CRLF1/TREM2/PTPN1/TNFRSF1A/AREG/BANK1/IL2/EFNA1/FBXW7/CASS4/RELN/NEDD9/NOX4/PARP14/LEP/IL6ST/CD3E/JAK2/CD74/ISL1/ADAM17/HBEGF/LIF/CNTN1/DOK7/AFAP1L2/HES1/ARL2BP/LYN/FLT3/TDGF1/RIPK2/TEC/IL20/EPHA4/IL11/CLCF1/IL6R/THBS4/IL15/NCAPG2/NEURL1/PTK6/ICAM1/CD81",66
"BP","GO:0070106","interleukin-27-mediated signaling pathway","10/3706","11/17913",1.2714668762237e-06,7.0079588727357e-05,6.24580219899364e-05,"EBI3/STAT3/STAT1/CRLF1/TYK2/IL27/JAK1/IL6ST/JAK2/CANX",10
"BP","GO:1990266","neutrophil migration","33/3706","72/17913",1.44148277677585e-06,7.82375172277447e-05,6.97287278676756e-05,"SAA1/EDN1/EDN3/NCKAP1L/XCL1/CCR7/ITGB2/CXADR/LBP/S100A9/IRAK4/CXCL3/CSF3R/IL1R1/PIK3CD/S100A8/LGALS3/EDN2/ADAM8/C5AR1/CD74/MOSPD2/TGFB2/ITGA9/CD177/C3AR1/PIK3CG/VAV3/SLAMF8/CAMK1D/UMOD/THBS4/JAML",33
"BP","GO:0002367","cytokine production involved in immune response","42/3706","101/17913",1.44932213623177e-06,7.82375172277447e-05,6.97287278676756e-05,"IL10/TLR2/NOD2/SLC11A1/XCL1/IL18R1/IL18RAP/FCER1G/IL6/TBX21/IL1B/DDX21/TNFRSF1B/KIT/TLR4/HLA-G/JAK3/IL1R1/IRAK3/BCL6/SEMA7A/HLA-F/CCR2/RAET1G/ARG1/HMOX1/DLG1/CD55/SMAD7/PRKCZ/CD74/B2M/TGFB2/CD96/FFAR3/HSPD1/SPON2/HLA-E/TLR3/CD160/APOA1/CD81",42
"BP","GO:0002704","negative regulation of leukocyte mediated immunity","25/3706","48/17913",1.45784193592071e-06,7.82375172277447e-05,6.97287278676756e-05,"CR1/XCL1/CEACAM1/PTPRC/TBX21/HAVCR2/CLEC4G/DUSP22/HLA-G/CD84/JAK3/SERPINB9/BCL6/HLA-F/CCR2/C4BPB/CD300A/ARG1/C4BPA/HMOX1/SMAD7/IL7R/CD96/HLA-E/ABR",25
"BP","GO:0042129","regulation of T cell proliferation","56/3706","149/17913",1.4884053321085e-06,7.91831636681723e-05,7.05715297054649e-05,"IL10/TNFSF9/LILRB2/EBI3/NCKAP1L/XCL1/TNFSF8/PTPRC/PRKCQ/IL6/HAVCR2/IGF1/IL1B/CLEC4G/IRF1/BTN2A2/TNFRSF1B/PELI1/AIF1/HLA-G/CD1D/IGFBP2/SDC4/IL2/ZP3/LGALS3/CCR2/IL27/ARG1/ZAP70/LEP/HLA-DPB1/VCAM1/DLG1/CD55/CD28/VSIG4/IL6ST/CD3E/IL2RA/ANXA1/HLA-DPA1/PNP/HES1/SCGB1A1/CEBPB/TWSG1/RIPK2/HLA-E/CD40LG/SPN/CD6/IL15/TNFRSF21/AGER/CD81",56
"BP","GO:0097696","STAT cascade","56/3706","150/17913",1.90128908681267e-06,0.000100276608906206,8.93709389264032e-05,"SOCS3/BCL3/IL10/IFNAR2/IL24/HCLS1/OSM/STAT3/STAT2/STAT1/PTPRC/THPO/IL6/IGF1/PARP9/CCL2/KIT/CYP1B1/PTPN2/IL26/JAK3/PTPRT/CRLF1/PTPN1/TNFRSF1A/CRLF3/IL2/STAT5A/CNOT7/NF2/CCR2/CD300A/PARP14/LEP/IL6ST/IL10RA/JAK2/ISL1/HGS/SOCS2/IL7R/LIF/MGAT5/HES1/SOCS5/ARL2BP/LYN/FLT3/SOCS6/IL20/PRLR/CLCF1/IL6R/PRL/IL15/PTK6",56
"BP","GO:0009595","detection of biotic stimulus","15/3706","22/17913",2.02767408486465e-06,0.000106028291035914,9.4497091854241e-05,"TLR2/NOD2/LBP/TLR4/NOD1/CD1D/TREM2/LY96/PGLYRP4/NLRC4/TLR1/CRTAM/C4B/SMO/PGLYRP3",15
"BP","GO:0003229","ventricular cardiac muscle tissue development","27/3706","55/17913",2.50670682832765e-06,0.000129966376065327,0.000115831769587308,"MYH7/TNNT2/TNNI3/MYL2/TNNI1/MYBPC3/LRP2/RYR2/TGFBR3/MYL3/FOXC1/BMPR1A/FGFR2/ADAMTS9/SMAD7/DSG2/MYH6/ISL1/PPP1R13L/TGFB2/RXRA/TBX5/TPM1/CCM2L/ZMPSTE24/PTCD2/DSP",27
"BP","GO:0002237","response to molecule of bacterial origin","98/3706","309/17913",3.00678201533736e-06,0.000154583969494403,0.000137772055191929,"IL10/TLR2/CSF3/EDN1/LILRB2/IRF8/GFI1/IL24/NOD2/SLC11A1/LCN2/RARA/HCK/CCR7/SBNO2/IRAK2/ADM/IL6/PTPN22/HAVCR2/IL1B/CXCL2/CCR5/LDOC1/TNFAIP3/CD68/CCL2/ZC3H12A/LBP/TNFRSF1B/PELI1/BMP6/NFKB2/GCH1/TLR4/FGF10/TREM2/LY96/KLRK1/FASLG/IRAK3/CXCL10/S100A8/SGMS1/TFPI/TAC1/ACP5/CSF2RB/TLR1/CNR2/PDCD4/ARG1/FGFR2/ALAD/VCAM1/CD55/RELA/TNIP3/PALM3/C5AR1/PTGIR/IL10RA/JAK2/C4B/OPRK1/AICDA/ADAM17/HPGD/B2M/PRDX3/IL12RB2/CD96/PTGER4/CYP1A1/SLPI/SCGB1A1/LYN/CEBPB/SERPINE1/SPON2/OTUD5/RIPK2/AKAP8/NLRP7/ADAM9/NFKBIA/AXL/AKAP12/PRDX2/CARD9/LILRA2/TNIP2/TH/PTGFR/CD6/ICAM1/ABR/HMGB2",98
"BP","GO:0042100","B cell proliferation","32/3706","71/17913",3.24762311589801e-06,0.000165574651858867,0.000147567436318875,"CDKN1A/IL10/BCL2/NCKAP1L/CD79A/PTPRC/MZB1/IKZF3/PELI1/ADA/TLR4/MNDA/BCL6/GPR183/IL2/TYROBP/CD300A/IL7/AHR/CD74/CD22/IL7R/CD38/HSPD1/BAX/CD40LG/ATAD5/VAV3/CLCF1/TNFRSF21/CR2/CD81",32
"BP","GO:0031348","negative regulation of defense response","79/3706","237/17913",3.3969380308295e-06,0.000171755924567065,0.000153076459327506,"SOCS3/IL10/SIGLEC10/IFI16/SAA1/CXCL17/CR1/SERPINF1/CST7/CEACAM1/PTPRC/SERPING1/HAVCR2/IGF1/TNFAIP3/TRIM38/FPR2/ZC3H12A/TNFRSF1B/PTPN2/TRAF3IP1/ADA/VPS35/HLA-G/SAMHD1/SERPINB9/TNFRSF1A/NLRC5/NR1D2/IRAK3/NLRP6/OTULIN/IL1R2/IL2/CNOT7/HLA-F/MICB/ACP5/CYP19A1/TNFAIP6/TRAFD1/CNR2/PDCD4/ARG1/TSPAN6/NLRX1/PARP14/DCST1/RNF26/VSIG4/MIR590/SIGLEC11/IL2RA/ISL1/PBK/ETS1/MEFV/RIOK3/APOE/APOD/CD96/PTGIS/PTGER4/A2M/ADCY7/SOCS5/PPARA/HLA-E/NLRP7/TKFC/FNDC4/SLAMF8/TARBP2/CD200R1/METRNL/APOA1/KRT1/AGER/ABR",79
"BP","GO:0098581","detection of external biotic stimulus","13/3706","18/17913",3.71218503894151e-06,0.00018615695137905,0.000165911289919905,"TLR2/NOD2/LBP/TLR4/NOD1/CD1D/TREM2/LY96/PGLYRP4/NLRC4/TLR1/C4B/PGLYRP3",13
"BP","GO:0050729","positive regulation of inflammatory response","56/3706","153/17913",3.87241128237182e-06,0.000192613107524803,0.000171665301178314,"TLR2/OSMR/NOD2/OSM/CCR7/ITGB2/GBP5/IL1RL1/PLA2G2A/FCER1G/IL6/NFKBIZ/IL1B/LILRA5/LBP/S100A9/C3/TLR4/TREM2/TNFRSF1A/S100A8/IL2/ZP3/TAC1/CCR2/TLR10/C2CD4B/PDCD4/ITGAM/ADAM8/CD28/IL6ST/NAPEPLD/JAK2/SNX4/ETS1/MYD88/PTGER4/FFAR3/DDTL/NEAT1/CCL24/C2CD4A/SUCNR1/CEBPB/SERPINE1/HLA-E/PIK3CG/NFKBIA/IL17B/TLR3/F12/CD6/IL15/AGER/CD81",56
